,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,hid,pid,sid,uid
2397,279.375599861,0.00130009651184,0.00150012969971,284.30369997,0.0313000679016,1.03469991684,exp4,campuscluster.illinois.edu,pilot.0003,rp.session.radical.mturilli.017087.0005,unit.000125
2398,395.662899971,0.00149989128113,0.00180006027222,374.881099939,0.0313000679016,1.03410005569,exp4,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mturilli.017087.0005,unit.000126
2399,357.713099957,0.00220012664795,0.00209999084473,320.842999935,0.0313000679016,1.03349995613,exp4,campuscluster.illinois.edu,pilot.0005,rp.session.radical.mturilli.017087.0005,unit.000127
2400,420.733300209,0.00419998168945,0.00239992141724,450.8125,0.00559997558594,0.223099946976,exp4,mwt2.org,pilot.0000,rp.session.radical.mturilli.017087.0006,unit.000000
2401,333.58739996,0.00200009346008,0.00130009651184,0.00059986114502,0.00559997558594,0.222500085831,exp4,campuscluster.illinois.edu,pilot.0006,rp.session.radical.mturilli.017087.0006,unit.000001
2402,330.229799986,0.00180006027222,0.00139999389648,0.000799894332886,0.00559997558594,0.221899986267,exp4,campuscluster.illinois.edu,pilot.0004,rp.session.radical.mturilli.017087.0006,unit.000002
2403,256.740700006,0.00170016288757,0.00159978866577,0.000900030136108,0.00559997558594,0.22150015831,exp4,campuscluster.illinois.edu,pilot.0007,rp.session.radical.mturilli.017087.0006,unit.000003
2404,439.683600187,0.00249981880188,0.0019998550415,0.00100016593933,0.00559997558594,0.220999956131,exp4,mwt2.org,pilot.0003,rp.session.radical.mturilli.017087.0006,unit.000004
2405,493.825999975,0.00309991836548,0.00329995155334,553.401900053,0.00559997558594,0.220499992371,exp4,mwt2.org,pilot.0002,rp.session.radical.mturilli.017087.0006,unit.000005
2406,420.641100168,0.00249981880188,0.00189995765686,439.68840003,0.00559997558594,0.22000002861,exp4,mwt2.org,pilot.0003,rp.session.radical.mturilli.017087.0006,unit.000006
2407,416.393300056,0.00289988517761,0.00559997558594,0.00620007514954,0.00559997558594,0.219599962234,exp4,iu.edu,pilot.0001,rp.session.radical.mturilli.017087.0006,unit.000007
2408,253.56520009,0.00130009651184,0.00110006332397,0.000399827957153,0.00559997558594,0.219099998474,exp4,campuscluster.illinois.edu,pilot.0005,rp.session.radical.mturilli.017087.0006,unit.000008
2409,228.246299982,0.00130009651184,0.00159978866577,253.569000006,0.00559997558594,0.218600034714,exp4,campuscluster.illinois.edu,pilot.0005,rp.session.radical.mturilli.017087.0006,unit.000009
2410,305.483700037,0.00180006027222,0.00180006027222,330.234099865,0.00559997558594,0.218199968338,exp4,campuscluster.illinois.edu,pilot.0004,rp.session.radical.mturilli.017087.0006,unit.000010
2411,334.504400015,0.00200009346008,0.00110006332397,333.590699911,0.00559997558594,0.217800140381,exp4,campuscluster.illinois.edu,pilot.0006,rp.session.radical.mturilli.017087.0006,unit.000011
2412,392.720200062,0.00289988517761,0.00209999084473,416.408600092,0.00559997558594,0.217299938202,exp4,iu.edu,pilot.0001,rp.session.radical.mturilli.017087.0006,unit.000012
2413,222.238500118,0.00170016288757,0.00119996070862,256.744999886,0.00559997558594,0.216900110245,exp4,campuscluster.illinois.edu,pilot.0007,rp.session.radical.mturilli.017087.0006,unit.000013
2414,450.803600073,0.00419998168945,0.0032000541687,0.00139999389648,0.00559997558594,0.216500043869,exp4,mwt2.org,pilot.0000,rp.session.radical.mturilli.017087.0006,unit.000014
2415,553.389699936,0.00309991836548,0.00239992141724,0.00130009651184,0.00559997558594,0.216099977493,exp4,mwt2.org,pilot.0002,rp.session.radical.mturilli.017087.0006,unit.000015
2416,464.468899965,0.00189995765686,0.00230002403259,452.701100111,0.0182001590729,0.609999895096,exp5,CRUSH.OSG,pilot.0018,rp.session.radical.mturilli.017087.0009,unit.000000
2417,441.437599897,0.00209999084473,0.00230002403259,410.163700104,0.0182001590729,0.609400033951,exp5,CRUSH.OSG,pilot.0030,rp.session.radical.mturilli.017087.0009,unit.000001
2418,770.88929987,0.00300002098083,0.00250005722046,0.000900030136108,0.0182001590729,0.608899831772,exp5,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017087.0009,unit.000002
2419,509.819499969,0.00329995155334,0.00230002403259,0.00110006332397,0.0182001590729,0.608399868011,exp5,panther.net,pilot.0010,rp.session.radical.mturilli.017087.0009,unit.000003
2420,479.334300041,0.00279998779297,0.00209999084473,473.029299974,0.0182001590729,0.607899904251,exp5,panther.net,pilot.0004,rp.session.radical.mturilli.017087.0009,unit.000004
2421,370.221699953,0.00190019607544,0.00150012969971,0.000799894332886,0.0182001590729,0.607499837875,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0009,unit.000005
2422,477.342799902,0.00289988517761,0.00230002403259,476.632300138,0.0182001590729,0.606999874115,exp5,panther.net,pilot.0013,rp.session.radical.mturilli.017087.0009,unit.000006
2423,435.431500196,0.00189995765686,0.00189995765686,472.094099998,0.0182001590729,0.606499910355,exp5,CRUSH.OSG,pilot.0028,rp.session.radical.mturilli.017087.0009,unit.000007
2424,507.844600201,0.00269985198975,0.00239992141724,0.000900030136108,0.0182001590729,0.606099843979,exp5,panther.net,pilot.0011,rp.session.radical.mturilli.017087.0009,unit.000008
2425,523.369499922,0.00270009040833,0.00200009346008,0.000899791717529,0.0182001590729,0.605599880219,exp5,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mturilli.017087.0009,unit.000009
2426,487.91079998,0.00270009040833,0.00209999084473,0.000999927520752,0.0182001590729,0.605099916458,exp5,CRUSH.OSG,pilot.0030,rp.session.radical.mturilli.017087.0009,unit.000010
2427,996.205299854,0.00269985198975,0.00189995765686,0.00100016593933,0.0182001590729,0.604599952698,exp5,CRUSH.OSG,pilot.0021,rp.session.radical.mturilli.017087.0009,unit.000011
2428,607.606699944,0.00269985198975,0.00200009346008,996.212300062,0.0182001590729,0.604199886322,exp5,CRUSH.OSG,pilot.0021,rp.session.radical.mturilli.017087.0009,unit.000012
2429,530.325199842,0.00260019302368,0.00180006027222,0.000999927520752,0.0182001590729,0.603799819946,exp5,CRUSH.OSG,pilot.0019,rp.session.radical.mturilli.017087.0009,unit.000013
2430,568.072599888,0.00270009040833,0.00279998779297,0.000999927520752,0.0182001590729,0.603399991989,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0009,unit.000014
2431,511.507400036,0.00270009040833,0.00209999084473,568.080699921,0.0182001590729,0.602999925613,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0009,unit.000015
2432,563.997600079,0.00290012359619,0.00250005722046,0.00119996070862,0.0182001590729,0.602599859238,exp5,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017087.0009,unit.000016
2433,504.905399799,0.0032000541687,0.00230002403259,0.000900030136108,0.0182001590729,0.602099895477,exp5,panther.net,pilot.0013,rp.session.radical.mturilli.017087.0009,unit.000017
2434,210.763999939,0.00170016288757,0.00139999389648,0.00059986114502,0.0182001590729,0.601699829102,exp5,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017087.0009,unit.000018
2435,202.199800014,0.00170016288757,0.00119996070862,210.76789999,0.0182001590729,0.601300001144,exp5,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017087.0009,unit.000019
2436,563.580199957,0.00249981880188,0.0025999546051,442.229100227,0.0182001590729,0.600899934769,exp5,CRUSH.OSG,pilot.0019,rp.session.radical.mturilli.017087.0009,unit.000020
2437,203.200400114,0.00139999389648,0.00119996070862,187.444000006,0.0182001590729,0.600499868393,exp5,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017087.0009,unit.000021
2438,479.387099981,0.00239992141724,0.00250005722046,476.132699966,0.0182001590729,0.600099802017,exp5,panther.net,pilot.0011,rp.session.radical.mturilli.017087.0009,unit.000022
2439,476.387700081,0.00249981880188,0.0025999546051,471.946200132,0.0182001590729,0.599599838257,exp5,panther.net,pilot.0010,rp.session.radical.mturilli.017087.0009,unit.000023
2440,457.461100101,0.00189995765686,0.00169992446899,505.117200136,0.0182001590729,0.5992000103,exp5,CRUSH.OSG,pilot.0023,rp.session.radical.mturilli.017087.0009,unit.000024
2441,340.574399948,0.00139999389648,0.00119996070862,319.063199997,0.0182001590729,0.598799943924,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0009,unit.000025
2442,202.200399876,0.00139999389648,0.00119996070862,192.692399979,0.0182001590729,0.598399877548,exp5,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017087.0009,unit.000026
2443,504.923599958,0.00279998779297,0.0025999546051,0.000900030136108,0.0182001590729,0.597999811172,exp5,panther.net,pilot.0004,rp.session.radical.mturilli.017087.0009,unit.000027
2444,478.298500061,0.00329995155334,0.00239992141724,509.825900078,0.0182001590729,0.597499847412,exp5,panther.net,pilot.0010,rp.session.radical.mturilli.017087.0009,unit.000028
2445,207.203399897,0.00149989128113,0.00279998779297,196.481100082,0.0182001590729,0.597100019455,exp5,CRUSH.OSG,pilot.0031,rp.session.radical.mturilli.017087.0009,unit.000029
2446,475.794000149,0.00230002403259,0.00189995765686,0.000999927520752,0.0182001590729,0.596699953079,exp5,CRUSH.OSG,pilot.0023,rp.session.radical.mturilli.017087.0009,unit.000030
2447,514.544000149,0.00230002403259,0.00189995765686,475.799099922,0.0182001590729,0.596299886703,exp5,CRUSH.OSG,pilot.0023,rp.session.radical.mturilli.017087.0009,unit.000031
2448,418.194099903,0.00139999389648,0.00119996070862,0.000699996948242,0.0182001590729,0.595899820328,exp5,icecube.wisc.edu,pilot.0014,rp.session.radical.mturilli.017087.0009,unit.000032
2449,219.606000185,0.00189995765686,0.00139999389648,0.00059986114502,0.0182001590729,0.595399856567,exp5,CRUSH.OSG,pilot.0031,rp.session.radical.mturilli.017087.0009,unit.000033
2450,584.86500001,0.00250005722046,0.00149989128113,0.000699996948242,0.0182001590729,0.59500002861,exp5,icecube.wisc.edu,pilot.0015,rp.session.radical.mturilli.017087.0009,unit.000034
2451,417.417999983,0.00270009040833,0.00180006027222,487.915999889,0.0182001590729,0.594599962234,exp5,CRUSH.OSG,pilot.0030,rp.session.radical.mturilli.017087.0009,unit.000035
2452,546.541800022,0.00449991226196,0.00249981880188,0.00110006332397,0.0182001590729,0.594199895859,exp5,CRUSH.OSG,pilot.0026,rp.session.radical.mturilli.017087.0009,unit.000036
2453,465.459800005,0.00449991226196,0.00279998779297,546.549700022,0.0182001590729,0.593799829483,exp5,CRUSH.OSG,pilot.0026,rp.session.radical.mturilli.017087.0009,unit.000037
2454,447.467900038,0.00260019302368,0.00230002403259,530.330599785,0.0182001590729,0.593400001526,exp5,CRUSH.OSG,pilot.0019,rp.session.radical.mturilli.017087.0009,unit.000038
2455,504.147199869,0.00270009040833,0.00189995765686,0.000699996948242,0.0182001590729,0.59299993515,exp5,CRUSH.OSG,pilot.0018,rp.session.radical.mturilli.017087.0009,unit.000039
2456,476.218400002,0.00130009651184,0.00460004806519,439.093899965,0.0182001590729,0.59249997139,exp5,icecube.wisc.edu,pilot.0014,rp.session.radical.mturilli.017087.0009,unit.000040
2457,201.198600054,0.00150012969971,0.00169992446899,199.008599997,0.0182001590729,0.592099905014,exp5,CRUSH.OSG,pilot.0031,rp.session.radical.mturilli.017087.0009,unit.000041
2458,192.190399885,0.00139999389648,0.00110006332397,195.067600012,0.0182001590729,0.591699838638,exp5,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017087.0009,unit.000042
2459,479.414600134,0.00269985198975,0.00239992141724,507.851200104,0.0182001590729,0.591300010681,exp5,panther.net,pilot.0011,rp.session.radical.mturilli.017087.0009,unit.000043
2460,507.079600096,0.00270009040833,0.00239992141724,523.380399942,0.0182001590729,0.590899944305,exp5,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mturilli.017087.0009,unit.000044
2461,482.361700058,0.0032000541687,0.00279998779297,504.911999941,0.0182001590729,0.590399980545,exp5,panther.net,pilot.0013,rp.session.radical.mturilli.017087.0009,unit.000045
2462,329.489300013,0.00190019607544,0.00179982185364,370.225800037,0.0182001590729,0.589999914169,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0009,unit.000046
2463,478.382099867,0.00279998779297,0.00230002403259,504.929800034,0.0182001590729,0.589499950409,exp5,panther.net,pilot.0004,rp.session.radical.mturilli.017087.0009,unit.000047
2464,482.477499962,0.0032000541687,0.00279998779297,461.686100006,0.0182001590729,0.589099884033,exp5,CRUSH.OSG,pilot.0026,rp.session.radical.mturilli.017087.0009,unit.000048
2465,478.344400167,0.0025999546051,0.00249981880188,472.531000137,0.0182001590729,0.588699817657,exp5,panther.net,pilot.0012,rp.session.radical.mturilli.017087.0009,unit.000049
2466,717.988500118,0.00239992141724,0.00250005722046,0.000999927520752,0.0182001590729,0.5882999897,exp5,CRUSH.OSG,pilot.0029,rp.session.radical.mturilli.017087.0009,unit.000050
2467,589.590900183,0.00239992141724,0.00179982185364,717.996200085,0.0182001590729,0.587899923325,exp5,CRUSH.OSG,pilot.0029,rp.session.radical.mturilli.017087.0009,unit.000051
2468,690.698300123,0.00300002098083,0.00239992141724,770.896500111,0.0182001590729,0.587499856949,exp5,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017087.0009,unit.000052
2469,517.319999933,0.00250005722046,0.00189995765686,584.868900061,0.0182001590729,0.586999893188,exp5,icecube.wisc.edu,pilot.0015,rp.session.radical.mturilli.017087.0009,unit.000053
2470,207.202800035,0.00189995765686,0.00349998474121,219.609899998,0.0182001590729,0.58629989624,exp5,CRUSH.OSG,pilot.0031,rp.session.radical.mturilli.017087.0009,unit.000054
2471,446.882600069,0.00139999389648,0.00130009651184,418.197899818,0.0182001590729,0.58579993248,exp5,icecube.wisc.edu,pilot.0014,rp.session.radical.mturilli.017087.0009,unit.000055
2472,473.526299953,0.00209999084473,0.00180006027222,0.000699996948242,0.0182001590729,0.585399866104,exp5,CRUSH.OSG,pilot.0028,rp.session.radical.mturilli.017087.0009,unit.000056
2473,479.481999874,0.00209999084473,0.00180006027222,473.530900002,0.0182001590729,0.585000038147,exp5,CRUSH.OSG,pilot.0028,rp.session.radical.mturilli.017087.0009,unit.000057
2474,463.464799881,0.00270009040833,0.00220012664795,504.153699875,0.0182001590729,0.584599971771,exp5,CRUSH.OSG,pilot.0018,rp.session.radical.mturilli.017087.0009,unit.000058
2475,441.441399813,0.00290012359619,0.00209999084473,564.004800081,0.0182001590729,0.584199905396,exp5,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017087.0009,unit.000059
2476,510.036299944,0.00639986991882,0.00469994544983,0.000800132751465,0.0182001590729,0.58379983902,exp5,panther.net,pilot.0012,rp.session.radical.mturilli.017087.0009,unit.000060
2477,477.285099983,0.00639986991882,0.00279998779297,510.045099974,0.0182001590729,0.583400011063,exp5,panther.net,pilot.0012,rp.session.radical.mturilli.017087.0009,unit.000061
2478,507.84100008,0.00359988212585,0.0025999546051,0.000900030136108,0.0182001590729,0.582999944687,exp5,panther.net,pilot.0003,rp.session.radical.mturilli.017087.0009,unit.000062
2479,481.394299984,0.00359988212585,0.00260019302368,507.84829998,0.0182001590729,0.582599878311,exp5,panther.net,pilot.0003,rp.session.radical.mturilli.017087.0009,unit.000063
2480,769.761800051,0.00189995765686,0.00899982452393,759.993100166,0.059700012207,0.954100131989,exp5,CRUSH.OSG,pilot.0023,rp.session.radical.mturilli.017087.0010,unit.000000
2481,432.460700035,0.00180006027222,0.00160002708435,455.655799866,0.059700012207,0.953600168228,exp5,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017087.0010,unit.000001
2482,468.340499878,0.00230002403259,0.00220012664795,0.000999927520752,0.059700012207,0.953100204468,exp5,CRUSH.OSG,pilot.0021,rp.session.radical.mturilli.017087.0010,unit.000002
2483,193.190799952,0.00119996070862,0.00139999389648,182.493700027,0.059700012207,0.952500104904,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000003
2484,508.501799822,0.00260019302368,0.00510001182556,0.00139999389648,0.059700012207,0.951699972153,exp5,CRUSH.OSG,pilot.0016,rp.session.radical.mturilli.017087.0010,unit.000004
2485,367.623600006,0.00200009346008,0.00130009651184,352.72149992,0.059700012207,0.950800180435,exp5,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mturilli.017087.0010,unit.000005
2486,730.735499859,0.00229978561401,0.00300002098083,995.978700161,0.059700012207,0.950200080872,exp5,CRUSH.OSG,pilot.0026,rp.session.radical.mturilli.017087.0010,unit.000006
2487,202.199999809,0.00129985809326,0.00150012969971,184.23390007,0.059700012207,0.949599981308,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000007
2488,424.420799971,0.00160002708435,0.00200009346008,399.533400059,0.059700012207,0.949000120163,exp5,CRUSH.OSG,pilot.0018,rp.session.radical.mturilli.017087.0010,unit.000008
2489,709.705900192,0.00219988822937,0.00189995765686,490.926399946,0.059700012207,0.948500156403,exp5,CRUSH.OSG,pilot.0013,rp.session.radical.mturilli.017087.0010,unit.000009
2490,673.600699902,0.0019998550415,0.00210022926331,0.000999927520752,0.059700012207,0.948000192642,exp5,CRUSH.OSG,pilot.0030,rp.session.radical.mturilli.017087.0010,unit.000010
2491,626.883299828,0.00240015983582,0.00240015983582,0.00129985809326,0.059700012207,0.947499990463,exp5,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017087.0010,unit.000011
2492,1025.99589992,0.00309991836548,0.00220012664795,0.00149989128113,0.059700012207,0.947000026703,exp5,CRUSH.OSG,pilot.0013,rp.session.radical.mturilli.017087.0010,unit.000012
2493,469.464000225,0.00309991836548,0.00309991836548,1026.00329995,0.059700012207,0.946600198746,exp5,CRUSH.OSG,pilot.0013,rp.session.radical.mturilli.017087.0010,unit.000013
2494,456.663100004,0.00290012359619,0.00189995765686,0.000900030136108,0.059700012207,0.94620013237,exp5,CRUSH.OSG,pilot.0017,rp.session.radical.mturilli.017087.0010,unit.000014
2495,458.041399956,0.0025999546051,0.00189995765686,0.00100016593933,0.059700012207,0.945800065994,exp5,CRUSH.OSG,pilot.0029,rp.session.radical.mturilli.017087.0010,unit.000015
2496,555.470799923,0.00230002403259,0.00240015983582,0.00119996070862,0.059700012207,0.945399999619,exp5,CRUSH.OSG,pilot.0028,rp.session.radical.mturilli.017087.0010,unit.000016
2497,528.565299988,0.00230002403259,0.00279998779297,555.476200104,0.059700012207,0.945000171661,exp5,CRUSH.OSG,pilot.0028,rp.session.radical.mturilli.017087.0010,unit.000017
2498,213.209599972,0.00200009346008,0.00149989128113,0.000499963760376,0.059700012207,0.944499969482,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000018
2499,194.191799879,0.00200009346008,0.00130009651184,213.214399815,0.059700012207,0.944100141525,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000019
2500,304.309499979,0.00160002708435,0.00180006027222,295.471400023,0.059700012207,0.943600177765,exp5,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017087.0010,unit.000020
2501,427.424799919,0.00179982185364,0.00270009040833,523.673300028,0.059700012207,0.943099975586,exp5,CRUSH.OSG,pilot.0028,rp.session.radical.mturilli.017087.0010,unit.000021
2502,533.538999796,0.00229978561401,0.00160002708435,507.803500175,0.059700012207,0.942600011826,exp5,CRUSH.OSG,pilot.0030,rp.session.radical.mturilli.017087.0010,unit.000022
2503,532.534999847,0.00189995765686,0.00209999084473,529.318300009,0.059700012207,0.942100048065,exp5,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017087.0010,unit.000023
2504,548.586299896,0.00180006027222,0.0025999546051,587.547600031,0.059700012207,0.941600084305,exp5,CRUSH.OSG,pilot.0016,rp.session.radical.mturilli.017087.0010,unit.000024
2505,540.577199936,0.00220012664795,0.00200009346008,442.814099789,0.059700012207,0.941100120544,exp5,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017087.0010,unit.000025
2506,593.591100216,0.00270009040833,0.00179982185364,590.888700008,0.059700012207,0.940400123596,exp5,CRUSH.OSG,pilot.0031,rp.session.radical.mturilli.017087.0010,unit.000026
2507,454.460099936,0.00150012969971,0.00189995765686,439.296000004,0.059700012207,0.939599990845,exp5,CRUSH.OSG,pilot.0027,rp.session.radical.mturilli.017087.0010,unit.000027
2508,469.493900061,0.00160002708435,0.00180006027222,431.243200064,0.059700012207,0.938899993896,exp5,CRUSH.OSG,pilot.0021,rp.session.radical.mturilli.017087.0010,unit.000028
2509,314.524600029,0.0117001533508,0.00149989128113,345.129899979,0.059700012207,0.938300132751,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0010,unit.000029
2510,520.522399902,0.00200009346008,0.00180006027222,417.181399822,0.059700012207,0.9375,exp5,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017087.0010,unit.000030
2511,303.422299862,0.00160002708435,0.00150012969971,318.026299953,0.059700012207,0.936800003052,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0010,unit.000031
2512,203.21089983,0.00130009651184,0.00140023231506,187.139399767,0.059700012207,0.936000108719,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000032
2513,434.44080019,0.0019998550415,0.00159978866577,450.829300165,0.059700012207,0.935400009155,exp5,CRUSH.OSG,pilot.0029,rp.session.radical.mturilli.017087.0010,unit.000033
2514,428.432399988,0.00169992446899,0.00180006027222,420.134199858,0.059700012207,0.93480014801,exp5,CRUSH.OSG,pilot.0017,rp.session.radical.mturilli.017087.0010,unit.000034
2515,451.450000048,0.0019998550415,0.00180006027222,680.060600042,0.059700012207,0.934200048447,exp5,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017087.0010,unit.000035
2516,910.916500092,0.00200009346008,0.00250005722046,679.935799837,0.059700012207,0.933600187302,exp5,CRUSH.OSG,pilot.0026,rp.session.radical.mturilli.017087.0010,unit.000036
2517,318.458800077,0.00139999389648,0.00139999389648,290.740200043,0.059700012207,0.93280005455,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0010,unit.000037
2518,631.639800072,0.00230002403259,0.00189995765686,491.813899994,0.059700012207,0.932200193405,exp5,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017087.0010,unit.000038
2519,471.472299814,0.00160002708435,0.00260019302368,458.975099802,0.059700012207,0.931600093842,exp5,CRUSH.OSG,pilot.0027,rp.session.radical.mturilli.017087.0010,unit.000039
2520,686.681299925,0.00209999084473,0.00209999084473,704.90989995,0.059700012207,0.931100130081,exp5,CRUSH.OSG,pilot.0013,rp.session.radical.mturilli.017087.0010,unit.000040
2521,199.195799828,0.00130009651184,0.00150012969971,194.196399927,0.059700012207,0.930600166321,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000041
2522,422.433400154,0.00169992446899,0.00169992446899,430.768100023,0.059700012207,0.930000066757,exp5,CRUSH.OSG,pilot.0017,rp.session.radical.mturilli.017087.0010,unit.000042
2523,428.442300081,0.00160002708435,0.00200009346008,413.566799879,0.059700012207,0.929500102997,exp5,CRUSH.OSG,pilot.0018,rp.session.radical.mturilli.017087.0010,unit.000043
2524,490.493200064,0.00180006027222,0.00249981880188,428.127099991,0.059700012207,0.928800106049,exp5,CRUSH.OSG,pilot.0028,rp.session.radical.mturilli.017087.0010,unit.000044
2525,475.472100019,0.00210022926331,0.0019998550415,432.896899939,0.059700012207,0.927999973297,exp5,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017087.0010,unit.000045
2526,200.197999954,0.00130009651184,0.00139999389648,188.26850009,0.059700012207,0.927299976349,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000046
2527,469.480400085,0.00170016288757,0.00169992446899,430.237299919,0.059700012207,0.926599979401,exp5,CRUSH.OSG,pilot.0027,rp.session.radical.mturilli.017087.0010,unit.000047
2528,440.437999964,0.00190019607544,0.00180006027222,458.120999813,0.059700012207,0.926000118256,exp5,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017087.0010,unit.000048
2529,707.737699986,0.00189995765686,0.00219988822937,552.337000132,0.059700012207,0.925500154495,exp5,CRUSH.OSG,pilot.0031,rp.session.radical.mturilli.017087.0010,unit.000049
2530,199.196799994,0.00119996070862,0.00150012969971,187.225800037,0.059700012207,0.924900054932,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000050
2531,599.595200062,0.00260019302368,0.00209999084473,508.512199879,0.059700012207,0.924300193787,exp5,CRUSH.OSG,pilot.0016,rp.session.radical.mturilli.017087.0010,unit.000051
2532,409.405499935,0.00139999389648,0.00160002708435,412.574599981,0.059700012207,0.923799991608,exp5,CRUSH.OSG,pilot.0017,rp.session.radical.mturilli.017087.0010,unit.000052
2533,381.702000141,0.00169992446899,0.00129985809326,358.352400064,0.059700012207,0.923300027847,exp5,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mturilli.017087.0010,unit.000053
2534,288.377799988,0.00139999389648,0.00169992446899,304.814100027,0.059700012207,0.922700166702,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0010,unit.000054
2535,533.530699968,0.00240015983582,0.00209999084473,626.89109993,0.059700012207,0.922200202942,exp5,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017087.0010,unit.000055
2536,544.546999931,0.00329995155334,0.00230002403259,482.317399979,0.059700012207,0.921700000763,exp5,CRUSH.OSG,pilot.0028,rp.session.radical.mturilli.017087.0010,unit.000056
2537,428.425599813,0.00159978866577,0.00190019607544,421.493000031,0.059700012207,0.921100139618,exp5,CRUSH.OSG,pilot.0018,rp.session.radical.mturilli.017087.0010,unit.000057
2538,440.435100079,0.00200009346008,0.00169992446899,408.192199945,0.059700012207,0.920600175858,exp5,CRUSH.OSG,pilot.0029,rp.session.radical.mturilli.017087.0010,unit.000058
2539,525.521999836,0.00219988822937,0.00250005722046,591.953400135,0.059700012207,0.920099973679,exp5,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017087.0010,unit.000059
2540,467.464100122,0.00160002708435,0.00189995765686,439.644899845,0.059700012207,0.919600009918,exp5,CRUSH.OSG,pilot.0018,rp.session.radical.mturilli.017087.0010,unit.000060
2541,424.419800043,0.00169992446899,0.00160002708435,394.401000023,0.059700012207,0.919000148773,exp5,CRUSH.OSG,pilot.0017,rp.session.radical.mturilli.017087.0010,unit.000061
2542,309.310499907,0.00279998779297,0.00180006027222,297.6171,0.059700012207,0.918500185013,exp5,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017087.0010,unit.000062
2543,464.471199989,0.00160002708435,0.00189995765686,411.583600044,0.059700012207,0.917999982834,exp5,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017087.0010,unit.000063
2544,1008.02429986,0.00219988822937,0.0025999546051,479.282200098,0.059700012207,0.917400121689,exp5,CRUSH.OSG,pilot.0026,rp.session.radical.mturilli.017087.0010,unit.000064
2545,399.397199869,0.00169992446899,0.00209999084473,391.548500061,0.059700012207,0.916700124741,exp5,CRUSH.OSG,pilot.0018,rp.session.radical.mturilli.017087.0010,unit.000065
2546,369.651100159,0.00180006027222,0.00169992446899,366.680299997,0.059700012207,0.916000127792,exp5,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mturilli.017087.0010,unit.000066
2547,491.510199785,0.00180006027222,0.00230002403259,438.161499977,0.059700012207,0.915300130844,exp5,CRUSH.OSG,pilot.0028,rp.session.radical.mturilli.017087.0010,unit.000067
