,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,experiment,hid,pid,sid
1763,401.443000078,1891.76830006,65.9111998081,0.0140001773834,0.392199993134,exp6,ucsd.edu,pilot.0085,rp.session.radical.mturilli.017094.0000
1764,,,65.9111998081,0.0140001773834,0.392199993134,exp6,ucsd.edu,pilot.0088,rp.session.radical.mturilli.017094.0000
1765,,,65.9111998081,0.0140001773834,0.392199993134,exp6,ucsd.edu,pilot.0089,rp.session.radical.mturilli.017094.0000
1766,179.75150013,2113.4598,65.9111998081,0.0140001773834,0.392199993134,exp6,ucsd.edu,pilot.0008,rp.session.radical.mturilli.017094.0000
1767,167.514300108,2125.69700003,65.9111998081,0.0140001773834,0.392199993134,exp6,ucsd.edu,pilot.0009,rp.session.radical.mturilli.017094.0000
1768,,,65.9111998081,0.0140001773834,0.392199993134,exp6,ucsd.edu,pilot.0002,rp.session.radical.mturilli.017094.0000
1769,152.971699953,2140.23960018,65.9111998081,0.0140001773834,0.392199993134,exp6,ucsd.edu,pilot.0003,rp.session.radical.mturilli.017094.0000
1770,167.5552001,2125.65610003,65.9111998081,0.0140001773834,0.392199993134,exp6,ucsd.edu,pilot.0000,rp.session.radical.mturilli.017094.0000
1771,168.565600157,2124.64569998,65.9111998081,0.0140001773834,0.392199993134,exp6,ucsd.edu,pilot.0001,rp.session.radical.mturilli.017094.0000
1772,179.844300032,2113.3670001,65.9111998081,0.0140001773834,0.392199993134,exp6,ucsd.edu,pilot.0006,rp.session.radical.mturilli.017094.0000
1773,182.670700073,2110.54060006,65.9111998081,0.0140001773834,0.392199993134,exp6,ucsd.edu,pilot.0007,rp.session.radical.mturilli.017094.0000
1774,180.265800238,2112.9454999,65.9111998081,0.0140001773834,0.392199993134,exp6,ucsd.edu,pilot.0004,rp.session.radical.mturilli.017094.0000
1775,204.740200043,2088.47110009,65.9111998081,0.0140001773834,0.392199993134,exp6,ucsd.edu,pilot.0005,rp.session.radical.mturilli.017094.0000
1776,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0091,rp.session.radical.mturilli.017095.0001
1777,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0090,rp.session.radical.mturilli.017095.0001
1778,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0093,rp.session.radical.mturilli.017095.0001
1779,158.394900084,6610.69000006,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0092,rp.session.radical.mturilli.017095.0001
1780,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0095,rp.session.radical.mturilli.017095.0001
1781,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0094,rp.session.radical.mturilli.017095.0001
1782,242.793400049,6526.29150009,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0097,rp.session.radical.mturilli.017095.0001
1783,144.989500046,6624.09540009,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0096,rp.session.radical.mturilli.017095.0001
1784,253.635399818,6515.44950032,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0099,rp.session.radical.mturilli.017095.0001
1785,242.02390027,6527.06099987,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0098,rp.session.radical.mturilli.017095.0001
1786,196.931299925,6572.15360022,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0019,rp.session.radical.mturilli.017095.0001
1787,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0018,rp.session.radical.mturilli.017095.0001
1788,178.029800177,6591.05509996,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0011,rp.session.radical.mturilli.017095.0001
1789,219.613099813,6549.47180033,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0010,rp.session.radical.mturilli.017095.0001
1790,169.770900011,6599.31400013,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0013,rp.session.radical.mturilli.017095.0001
1791,96.4528000355,6672.63210011,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0012,rp.session.radical.mturilli.017095.0001
1792,93.1863000393,6675.8986001,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0015,rp.session.radical.mturilli.017095.0001
1793,162.229199886,6606.85570025,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0014,rp.session.radical.mturilli.017095.0001
1794,179.621800184,6589.46309996,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0017,rp.session.radical.mturilli.017095.0001
1795,206.141499996,6562.94340014,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0016,rp.session.radical.mturilli.017095.0001
1796,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0028,rp.session.radical.mturilli.017095.0001
1797,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0029,rp.session.radical.mturilli.017095.0001
1798,90.5448999405,6678.5400002,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0024,rp.session.radical.mturilli.017095.0001
1799,186.316100121,6582.76880002,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0025,rp.session.radical.mturilli.017095.0001
1800,124.476000071,6644.60890007,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0026,rp.session.radical.mturilli.017095.0001
1801,121.567600012,6647.51730013,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0027,rp.session.radical.mturilli.017095.0001
1802,175.438199997,6593.64670014,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0020,rp.session.radical.mturilli.017095.0001
1803,200.545399904,6568.53950024,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0021,rp.session.radical.mturilli.017095.0001
1804,172.100199938,6596.9847002,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0022,rp.session.radical.mturilli.017095.0001
1805,190.382200003,6578.70270014,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0023,rp.session.radical.mturilli.017095.0001
1806,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0033,rp.session.radical.mturilli.017095.0001
1807,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0032,rp.session.radical.mturilli.017095.0001
1808,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0031,rp.session.radical.mturilli.017095.0001
1809,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0030,rp.session.radical.mturilli.017095.0001
1810,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0037,rp.session.radical.mturilli.017095.0001
1811,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0036,rp.session.radical.mturilli.017095.0001
1812,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0035,rp.session.radical.mturilli.017095.0001
1813,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0034,rp.session.radical.mturilli.017095.0001
1814,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0039,rp.session.radical.mturilli.017095.0001
1815,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0038,rp.session.radical.mturilli.017095.0001
1816,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0051,rp.session.radical.mturilli.017095.0001
1817,148.983500004,6620.10140014,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0050,rp.session.radical.mturilli.017095.0001
1818,178.85950017,6590.22539997,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0046,rp.session.radical.mturilli.017095.0001
1819,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0047,rp.session.radical.mturilli.017095.0001
1820,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0044,rp.session.radical.mturilli.017095.0001
1821,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0045,rp.session.radical.mturilli.017095.0001
1822,153.074300051,6616.01060009,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0042,rp.session.radical.mturilli.017095.0001
1823,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0043,rp.session.radical.mturilli.017095.0001
1824,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0040,rp.session.radical.mturilli.017095.0001
1825,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0041,rp.session.radical.mturilli.017095.0001
1826,219.529700041,6549.5552001,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0121,rp.session.radical.mturilli.017095.0001
1827,167.059100151,6602.02579999,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0120,rp.session.radical.mturilli.017095.0001
1828,287.380900145,6481.704,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0123,rp.session.radical.mturilli.017095.0001
1829,226.804900169,6542.27999997,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0122,rp.session.radical.mturilli.017095.0001
1830,256.193900108,6512.89100003,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0125,rp.session.radical.mturilli.017095.0001
1831,232.082900047,6537.00200009,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0124,rp.session.radical.mturilli.017095.0001
1832,230.297100067,6538.78780007,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0127,rp.session.radical.mturilli.017095.0001
1833,232.828799963,6536.25610018,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0126,rp.session.radical.mturilli.017095.0001
1834,180.223500013,6588.86140013,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0059,rp.session.radical.mturilli.017095.0001
1835,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0058,rp.session.radical.mturilli.017095.0001
1836,177.581599951,6591.50330019,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0055,rp.session.radical.mturilli.017095.0001
1837,173.335500002,6595.74940014,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0054,rp.session.radical.mturilli.017095.0001
1838,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0057,rp.session.radical.mturilli.017095.0001
1839,166.951300144,6602.1336,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0056,rp.session.radical.mturilli.017095.0001
1840,220.669800043,6548.4151001,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0118,rp.session.radical.mturilli.017095.0001
1841,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0119,rp.session.radical.mturilli.017095.0001
1842,139.202100039,6629.8828001,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0053,rp.session.radical.mturilli.017095.0001
1843,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0052,rp.session.radical.mturilli.017095.0001
1844,201.552600145,6567.5323,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0114,rp.session.radical.mturilli.017095.0001
1845,224.684900045,6544.4000001,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0115,rp.session.radical.mturilli.017095.0001
1846,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0116,rp.session.radical.mturilli.017095.0001
1847,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0117,rp.session.radical.mturilli.017095.0001
1848,199.443799973,6569.64110017,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0110,rp.session.radical.mturilli.017095.0001
1849,223.872799873,6545.21210027,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0111,rp.session.radical.mturilli.017095.0001
1850,204.38740015,6564.69749999,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0112,rp.session.radical.mturilli.017095.0001
1851,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0113,rp.session.radical.mturilli.017095.0001
1852,148.055700064,6621.02920008,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0068,rp.session.radical.mturilli.017095.0001
1853,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0069,rp.session.radical.mturilli.017095.0001
1854,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0060,rp.session.radical.mturilli.017095.0001
1855,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0061,rp.session.radical.mturilli.017095.0001
1856,174.362900019,6594.72200012,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0062,rp.session.radical.mturilli.017095.0001
1857,203.330800056,6565.75410008,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0063,rp.session.radical.mturilli.017095.0001
1858,261.256299973,6507.82860017,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0064,rp.session.radical.mturilli.017095.0001
1859,183.400599957,6585.68430018,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0065,rp.session.radical.mturilli.017095.0001
1860,190.964600086,6578.12030005,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0066,rp.session.radical.mturilli.017095.0001
1861,190.772900105,6578.31200004,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0067,rp.session.radical.mturilli.017095.0001
1862,265.717200041,6503.3677001,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0103,rp.session.radical.mturilli.017095.0001
1863,220.575700283,6548.50919986,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0102,rp.session.radical.mturilli.017095.0001
1864,242.783600092,6526.30130005,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0101,rp.session.radical.mturilli.017095.0001
1865,292.507300138,6476.5776,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0100,rp.session.radical.mturilli.017095.0001
1866,153.882699966,6615.20220017,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0107,rp.session.radical.mturilli.017095.0001
1867,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0106,rp.session.radical.mturilli.017095.0001
1868,143.756700039,6625.3282001,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0105,rp.session.radical.mturilli.017095.0001
1869,233.038100243,6536.0467999,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0104,rp.session.radical.mturilli.017095.0001
1870,226.192800045,6542.8921001,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0109,rp.session.radical.mturilli.017095.0001
1871,212.607300282,6556.47759986,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0108,rp.session.radical.mturilli.017095.0001
1872,173.411600113,6595.67330003,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0048,rp.session.radical.mturilli.017095.0001
1873,160.291500092,6608.79340005,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0079,rp.session.radical.mturilli.017095.0001
1874,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0078,rp.session.radical.mturilli.017095.0001
1875,181.411100149,6587.67379999,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0077,rp.session.radical.mturilli.017095.0001
1876,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0076,rp.session.radical.mturilli.017095.0001
1877,175.21239996,6593.87250018,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0075,rp.session.radical.mturilli.017095.0001
1878,136.711699963,6632.37320018,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0049,rp.session.radical.mturilli.017095.0001
1879,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0073,rp.session.radical.mturilli.017095.0001
1880,199.853600025,6569.23130012,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0072,rp.session.radical.mturilli.017095.0001
1881,173.943599939,6595.1413002,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0071,rp.session.radical.mturilli.017095.0001
1882,188.621999979,6580.46290016,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0070,rp.session.radical.mturilli.017095.0001
1883,156.77760005,6612.30730009,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0074,rp.session.radical.mturilli.017095.0001
1884,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0082,rp.session.radical.mturilli.017095.0001
1885,169.234899998,6599.85000014,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0083,rp.session.radical.mturilli.017095.0001
1886,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0080,rp.session.radical.mturilli.017095.0001
1887,135.437299967,6633.64760017,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0081,rp.session.radical.mturilli.017095.0001
1888,172.930799961,6596.15410018,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0086,rp.session.radical.mturilli.017095.0001
1889,230.686900139,6538.398,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0087,rp.session.radical.mturilli.017095.0001
1890,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0084,rp.session.radical.mturilli.017095.0001
1891,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0085,rp.session.radical.mturilli.017095.0001
1892,196.01150012,6573.07340002,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0088,rp.session.radical.mturilli.017095.0001
1893,190.049700022,6579.03520012,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0089,rp.session.radical.mturilli.017095.0001
1894,177.482600212,6591.60229993,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0008,rp.session.radical.mturilli.017095.0001
1895,219.204599857,6549.88030028,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0009,rp.session.radical.mturilli.017095.0001
1896,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0002,rp.session.radical.mturilli.017095.0001
1897,94.9788999557,6674.10600019,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0003,rp.session.radical.mturilli.017095.0001
1898,,,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0000,rp.session.radical.mturilli.017095.0001
1899,157.986200094,6611.09870005,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0001,rp.session.radical.mturilli.017095.0001
1900,253.186199903,6515.89870024,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0006,rp.session.radical.mturilli.017095.0001
1901,202.145699978,6566.93920016,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0007,rp.session.radical.mturilli.017095.0001
1902,163.052600145,6606.0323,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0004,rp.session.radical.mturilli.017095.0001
1903,271.270800114,6497.81410003,72.9914000034,0.0139999389648,0.314300060272,exp6,fnal.gov,pilot.0005,rp.session.radical.mturilli.017095.0001
1904,406.048699856,3533.55080009,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0091,rp.session.radical.mturilli.017095.0003
1905,406.233399868,3533.36610007,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0090,rp.session.radical.mturilli.017095.0003
1906,461.410599709,3478.18890023,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0093,rp.session.radical.mturilli.017095.0003
1907,,,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0092,rp.session.radical.mturilli.017095.0003
1908,364.680500031,3574.91899991,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0095,rp.session.radical.mturilli.017095.0003
1909,337.586999655,3602.01250029,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0094,rp.session.radical.mturilli.017095.0003
1910,406.132400036,3533.46709991,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0097,rp.session.radical.mturilli.017095.0003
1911,438.648599863,3500.95090008,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0096,rp.session.radical.mturilli.017095.0003
1912,341.465299845,3598.1342001,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0099,rp.session.radical.mturilli.017095.0003
1913,340.837299824,3598.76220012,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0098,rp.session.radical.mturilli.017095.0003
1914,133.901900053,3805.69759989,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0019,rp.session.radical.mturilli.017095.0003
1915,127.663399935,3811.93610001,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0018,rp.session.radical.mturilli.017095.0003
1916,,,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0011,rp.session.radical.mturilli.017095.0003
1917,134.489500046,3805.1099999,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0010,rp.session.radical.mturilli.017095.0003
1918,94.677200079,3844.92229986,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0013,rp.session.radical.mturilli.017095.0003
1919,,,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0012,rp.session.radical.mturilli.017095.0003
1920,,,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0015,rp.session.radical.mturilli.017095.0003
1921,117.867499828,3821.73200011,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0014,rp.session.radical.mturilli.017095.0003
1922,133.82130003,3805.77819991,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0017,rp.session.radical.mturilli.017095.0003
1923,73.3641998768,3866.23530006,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0016,rp.session.radical.mturilli.017095.0003
1924,128.079699993,3811.51979995,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0028,rp.session.radical.mturilli.017095.0003
1925,134.053099871,3805.54640007,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0029,rp.session.radical.mturilli.017095.0003
1926,133.523000002,3806.07649994,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017095.0003
1927,127.675899982,3811.92359996,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017095.0003
1928,133.492899895,3806.10660005,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0026,rp.session.radical.mturilli.017095.0003
1929,127.638700008,3811.96079993,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0027,rp.session.radical.mturilli.017095.0003
1930,,,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017095.0003
1931,,,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0021,rp.session.radical.mturilli.017095.0003
1932,134.751099825,3804.84840012,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017095.0003
1933,128.238299847,3811.36120009,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0023,rp.session.radical.mturilli.017095.0003
1934,127.639600039,3811.9598999,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0033,rp.session.radical.mturilli.017095.0003
1935,127.750999928,3811.84850001,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0032,rp.session.radical.mturilli.017095.0003
1936,134.457599878,3805.14190006,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0031,rp.session.radical.mturilli.017095.0003
1937,127.637699842,3811.9618001,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0030,rp.session.radical.mturilli.017095.0003
1938,189.96600008,3749.63349986,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0037,rp.session.radical.mturilli.017095.0003
1939,208.257799864,3731.34170008,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0036,rp.session.radical.mturilli.017095.0003
1940,127.67869997,3811.92079997,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0035,rp.session.radical.mturilli.017095.0003
1941,128.009899855,3811.58960009,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0034,rp.session.radical.mturilli.017095.0003
1942,193.711199999,3745.88829994,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0039,rp.session.radical.mturilli.017095.0003
1943,188.337800026,3751.26169991,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0038,rp.session.radical.mturilli.017095.0003
1944,190.931799889,5540.73620009,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0051,rp.session.radical.mturilli.017095.0003
1945,343.814800024,3595.78469992,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0119,rp.session.radical.mturilli.017095.0003
1946,282.922499895,3656.67700005,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0046,rp.session.radical.mturilli.017095.0003
1947,,,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0047,rp.session.radical.mturilli.017095.0003
1948,226.095700026,3713.50379992,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0044,rp.session.radical.mturilli.017095.0003
1949,217.709499836,3721.8900001,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0045,rp.session.radical.mturilli.017095.0003
1950,200.041399717,3739.55810022,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0042,rp.session.radical.mturilli.017095.0003
1951,188.540600061,3751.05889988,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0043,rp.session.radical.mturilli.017095.0003
1952,253.389999866,3686.20950007,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0040,rp.session.radical.mturilli.017095.0003
1953,188.717099905,3750.88240004,59.4033000469,0.0271999835968,0.318900108337,exp6,CRUSH.OSG,pilot.0041,rp.session.radical.mturilli.017095.0003
